text,label
wiedzieć wybreć być nadzieja ten bluzka pierwszy zdjęcie zajebisty,0
co słuch,0
tramwaj dać nabrać dobrze idźcie autobus przystanek,0
przepraszać móc publicznie,0
wczoraj tyle ćwiczyć być rozwalać brzuch środek kaszel kichać,0
oczywiście przydać zarządzać kasa zawodniczka pewnie styczeń przyjść obstawiać,0
wystraszyć d,0
zgadzać 100,0
póki ogłosić oficjalnie przesądzaćjuż kiedyś media pewien schaefer trener henio wyskoczyć,0
e patriota,0
dziwie często pisać ameba,0
książka fototapeta przeczytać być debil dopłata UE polski rolnik być by etap czworaek pańszczyzny,0
sprawa fakt fakt zrobić krok tył,0
dokładnie mieć być swój niezle przebój,0
pawełek zostać być polityk móc napluć morda,0
ławka zagrać clj walczyć utrzymać,0
poddać kochać beton beton lewacki,0
sonie miesiąc poczekać ciekawy mieć być mieć praktyka wiec,0
wiedzieć by być chcieć dziśjutro,0
big Mac promocja 5 zet,0
jaki róża cierń dziwić,0
czytać być fifa trochę przewrotek pan,0
justas lasickasa gol litwa u21 remisować wysep owczy 22,0
wstyd odpierdalać być wiek 11 pojebana być być chcieć czas wymazać swój pamięć,0
rt wstyd odpierdalać być wiek 11 pojebana być być chcieć czas wymazać swój pamięć,0
mały policzek koniec zmierzyć wojna,0
myśleć Głośna jednoznacznie negatywny ostre reakcja trochę utemperować piękny plan podbić reklamowy świat,0
edukcja tworzyć nowy polak odklejen mózgowy zakończyć inwazja psychopolactwo,0
musieć dawno kojarzę zupełnie żeby być pisać co zajmować zatem point świetny pamięć,0
chciać być plotek giorga merebashwić wisła zrodlo,0
drużyna rozsypce epoko postprawda alternarywny fakt odklejenie mózgowy ordynarność prostactwo religia smoleński,0
48 minuta 19me before you ryczyć,0
piękno niezwykły ciepło jeden mieć efekt,0
anderson wygrać,0
wezwanie zaplat pilotow kwota 650 tyś chory palant,0
widzieć niektóry puszczać zwieraczeale kultura obowiązywać hanys brzmieć dumnie,0
móc jutro obudzić ładniejy prosić,0
trudno odeniac sadownictwo skoro sędzia pl kradny kielbasa pendrajwy część wiertarka,0
rt trudno odeniac sadownictwo skoro sędzia pl kradny kielbasa pendrajwy część wia,0
łks trzeć liga 20 złoty sprzedawać pamiętać,0
godzina śpimy,0
aha sprowadzić ktoś canal skorzystać,0
rano marynować mięso musztarda pieprz póki,0
dziękować tryb praca najwygodniejsze punkt centro handlowy czynny 2200,0
pytanie obiecać płacić,0
bić piłkarz akurat specjalność legia,0
darium karny kapelusz niewykorzystiwać wynik plecy,0
przełknę wycieczka wygląd dziać,0
wiedzieć mówić wyglądać west ham,0
potrzebować zajebisty koronkowy czarny stanik około dziękować,0
jurassic park nadrabiać,0
dać znać powiedzieć wyjść martw faceci dranie,0
robić scena litość zacząć zajmować zostawiać chory zwierzę,0
anglik,0
reprezentacja 30 słabej legi wiec odpoczywać słabość,0
oby parkiet 17,0
zrobić test geografia stolica państwo ciekawy pamiętać,0
opinion blaming poland for the holocaust is unjustifiedn,0
rt opinion blaming poland for the holocaust is unjustifiedn,0
moda filmik twitterz ostatnio,0
jeden wywalić,0
rt prymityw karalny,0
przebić mieć strzeloć,0
chociażby mecz śląskiem finale arty,0
dzięki chłopak chcecie pomócale mieć farba bądźmy kontakcien,0
raz powiedzieć wykorzystać maksimum możliwość szlag trafić,0
trudno dostać staż,0
zajęcia co domyślam anatomia,0
akurat dowód pytać inny powód,0
dzień żałoba telewizja publiczny stracić wspaniały widz ogłosić przestawać oglądać tvp,0
iść wierszówka piwo,0
bądźmy sprawiedliwijesli pisowskieto peowski niezależny,0
najgorsze trafić nieco dobry siebie drużyna jakiś izraelaazerbejdżan odpaść,0
najpierw zacznić spłata zobowiązanie,0
precz komun piotrowicz krzyczeć cha chać chać,0
dopiero wpaść sędzia tarnowski oszukać wigry sobota żenującen,0
nazwa średni udawać nazywać inaczej nn,0
kurwa zmienić avatar anulowałem,0
jarkacz bać odbyt chcieć iść ciup zrobić rodaca kupiić,0
ziobro śniadanie niespodziewanie udławić,0
oj różny absurdalny głos różny kraj,0
ślizgama prędko późno skończyć ruch pytanie rok,0
dzisiejszy wynik garbarnia żaden znaczenie,0
bramke strzelić,0
móc rozgryźć wyborca andruszkiewiczać siebie dystans stąd petersburg iq puszka solony orzeszka,0
rt móc rozgryźć wyborca andruszkiewiczać siebie dystans stąd petersburg iq puszka solony,0
stary zboczć dziecko wrogowie pis,0
wczoraj wyjecheć być bydgoszcz xd mieszkanko,0
oby inaczej zinterpretować być,0
wybrać piłkarz turniej odmówić przyjąć nagroda,0
garstka kapitalny zdjęcie autorstwo ekipa marka dusza g jakubowski,0
piłkarz obawa bezpieczeństwoprzez wyjazde trening praktycznie wychodzić dom biedny cierzniak,0
chcieć plan nowy semestr,0
kibelki jeść uwierzcie słowo,0
szkoda zdrowie czytać gówno dobrze zbanować cha,0
gra wynik wymagać siebie,0
brożka zamiast krystyna twierdzić zasłużony czerwony krystyna 70 twierdzić sędzia hu,0
skoro mówić pewno hahy,0
podobno zdecydować,0
temat nijakiego jaki kochać unikać wasz lóg swój reklam,0
6 potem dwunasto n 40stu,0
taki chwila chciałbyś mieszać sport polityka debil,0
chcieć wstawać zajeciaaaea,0
sezon widzieć być 59 mecz 4 turnieja drużyna licznik wciąż bić sezon skończyć,0
napewno szansa dostać narazie raga wstrzymać podnieet różnica kilka klasa rozgrywkowy,0
przeglądzie lokalny dziennik 34 akredytacja stały móc by coś wykazać,0
kochać tez zmieniaj ikonka złamiesz serce,0
internet przeczytać,0
stolarski wirtuoz prawy obrona,0
niepisaiel twierdziłem finał livreal chyba pewien pieniądz bukać finale oby cristina płakać porażcea,0
poszłam usosać sprawdzić szczęście wykład rzecz egzamin,0
zawodnik nazwisko iść emeryturąć tajemnica,0
dowalić trochę milion rydzykowi daleko szukać geotermia,0
paaaać marzeć taki parę stworzyć jaga d,0
nabazgrać,0
czas coraz mało licza dzisiejszy wynik tez zrobić kartka brak bilet daleko realny,0
wiek zależeć,0
donośny głos pusty łeb dźwięk mocno rezonować,1
nazwać by być dziennikarstwo,0
pracodawca obowiązek cóż srebrnik kuszą wiedzieć li lis koniec judaszem stać,0
rt pracodawca obowiązek cóż srebrnik kuszą wiedzieć li lis koniec judaszem stać,0
śniadan kawa d,0
starty pucharachć lista zespół kończyć szachtiorz soligorsk shkendijinieźle,0
veg światka przestepcz donosić pojebać,0
co porównywać kostaryka serbio,0
rozwalić być musieć ktoś zwalić,0
błąd zatrudnienie zwolnić,0
oglądnij dziać dolny prawy róg trafieć żurowski ładnie pani fura dziecko,0
mama grać czas koło fortuna fajny,0
sprawa bawić,0
dama przypomnieć tekst oprawa widzewać bodajże szachownica życie walić dama bijeć koń,0
nicnic nieważny jutro bliski czas odezwąć narka,0
wiedzieć jutro,0
pierwszy rond facet mieć włączyć zjazdowy pojechać prosto wrąbać być,0
mood sushi film,0
bomba zostać załadować specjalny wóz zwać bombowóz,0
aleście stęsknić xd,0
co pompować balonik mówić negocjować oznaczać 500 tysiąc euro,0
pięć ogarć zmienić lekarz,0
oknoplast daleko ładować kasa inter,0
szkoda tt mieszczy 4 zdjęcie,0
kazdym osiedl chodzać medy weszać 30 40 emeryturka,0
ulżyć podać,0
spoko broć transfer prost znać pytać być,0
wśród wydarzenie mecz wisła katka aga,0
ostatnio coraz często wrażenie niebywanie pl pozytywnie wpływać zdrowie psychiczny,0
wow odkrycietrudno,0
kończyć architektura fan przedwojennych niemiec,0
oglądać tv,0
mecz zkoryć brak walka niemozn odmówić wislak,0
imo karny ogóle baaardzo naciągać,0
herb niemaj herb kij szmat,0
dostawać trzy ban znikać,0
parcha wiedzac być pisdzielstwo,0
szkoda czas,0
spodziewać być zdecydować zamiast błaznować,0
leczyć kontuzjowany Achilles białymstoku,0
plować twarz władza uśmiech słuchać,0
rt plować twarz władza uśmiech słuchać,0
red boin bój dziewczyna mieć n,0
ładny maska przyzwyczaić być,0
położyć by dzień minąć,0
halo mój mutuals rysować pytankooo prosić rt wazny,0
rt halo mój mutuals rysować pytankooo prosić rt wazny,0
duży chać polityk niesiołowski rudzielcuć,0
ulubiyć doktorek opiekun pierwszy halo,0
jasny prosto rydzyko czekać kasa,0
kaliciak móc zaprosić,0
ej podsłuchiwać spoilerować,0
dermobrazja gratis początek,0
suma nigdzie porażk tapecie,0
siostra przeczytać władca pierścienić dzień wiek 9,0
aktywność fizyczny 30 kilometr rower 10 kilometr rys,0
oczywisty odkąd marzec piszczka wystawieć wahadle,0
uzależnić,0
szyder duda swój czas napisać taki sam kontekst,0
zależeć dalszego ciąguyyy ciągnięcie,0
cugowski kurde kochać,0
rt cugowski kurde kochać,0
Jurek znieść godność dzielny człowiek,0
zrobić równy tj równy stawka godzina spędzić korcie średni długość mecz kobieta mężczyzna d,0
znajomość lansowanie media,0
rywal chwila obecna senegal wolno przegrać,0
ramy przywracać skromność prezes zmienić nazwa spółka srebrny skromny ciemny lud kupić,0
rt ramy przywracać skromność prezes zmienić nazwa spółka srebrny skromny ciemny lud kupić,0
powiedzieć wczoraj trener wiadomo,0
mieć co martwić przyjść kolej cierpliwość,0
rt mieć co martwić przyjść kolej cierpliwość,0
podobno sam wykształcony inteligentny,0
samo móc powiedzieć mecz romanczuka wylecieć pierwszy połowa drugi żółty,0
janek wzmocnieniy wisła tydzień czyżby zarząd wisła rozkminilć niemać przeciek,0
dopaść depresja znać matematyka wtórny analfabeta,0
zdecydowanie blisko,0
wiedzieć polegć być pierwszy,0
mózg niepokojący,1
rt mózg niepokojący,1
porozumienie 100,0
manipulancki tępoto urodzić sprawny choroba uaktywnić 21 życie,1
rodzic dziecko kiedyś rodzice dorosły dziecko być rodzice normalny pomoc państwo obowiązek cywilizacyjny,0
wszystko dobry piękniejy,0
rt wszystko dobry piękniejy,0
dziecko szkoła odwiezione n,0
rt dziecko szkoła odwiezione n,0
brat młody wpuścić boisko,0
spodziewać być cracovia sprawić tyle przyjemność pucharach,0
aha sprzedać bilet zenka gienko przyjść kompletuok,0
prosić mocno zacisnąć ząb szeroko otworzyć usta,0
peszka móc by numer 20 kadrz,0
mocny gość myśleć rodzina ułożyć legi wyjść podwójny petard trzymać kciuk,0
około narazie musieć wyprasować koszula,0
iść zima 2426 cień,0
taki ruch trener przekonać siebie kibic,0
skasować by akcja widzieć rywala widzieć zagapić największy problem,0
pisdzielstwo komun jeban dupe,0
móc zrobić rt,0
móc sprzedawać pies dywan dywan pies,0
zepsuć być serwis zaraz nówka sztuka,0
bonkowski udział wąsik kolega afer reprywatyzacyjny,0
mówić większość przypadek mówić wejść drugi bramkarz trzeci,0
ciekawość chcieć być zpytać udać odkręcić pomyłkowy głosowanie słyszal,0
rt ciekawość chcieć być zpytać udać odkręcić pomyłkowy głosowanie słyszal,0
afer amber gold 800 milion kurwa 500 milion oficjalnie,0
wiec koleś wyświetlić odpisać,0
ustawienzei pewnie poszukac,0
niewidzisać górski pizdeczka polecać wizyty psychiatra,1
dziwny trochę nowy program dagmarka wole królowy życie,0
rt dziwny trochę nowy program dagmarka wole królowy życie,0
rusić rzesza chyba,0
powiedzieć być zdrowie,0
błąd sędzia sprawić gdańsk zamiast 02 skończyć 11,0
niestety sensacja krem dłoń plus ekran smartfić,0
amber gold oddać śledztwo katastrofa smoleński rosja,0
rt najlepszejn,0
sądzić przystać pomysł ozdabiać stadion stały wyłączny koszt,0
legia ii tracić gol 12 łomża doliczony czas gra meldować iv liga,0
podstawa co stwierdzać podnieść,0
wszystko dobry zwłaszcza przyszły,0
kompromitacja drugi imię,0
zamiast hyży the voice móc by Dawid podsiadło dopiero być by hitnpodsiadło szpak jeden program,0
rt zamiast hyży the voice móc by Dawid podsiadło dopiero być by hitnpodsiadło szpak jeden program,0
lajk tył zjeby,0
zachowanie podobać spokojakby wiśle taki okres całować herb żałosny,0
śmiać być wodogłowia kolega medycyna zrobić by taki postęp dziedzina lek ból dupa,0
walka pies vs kanapa góra przegrać robić dobrze wychowany właściciel widzieć,0
skaucić niedziela białymstok,0
internauta wygrać Polak dowiedzieć szły pieniądz podatkówn n,0
rt internauta wygrać Polak dowiedzieć szły pieniądz podatkówn n,0
by być powiedzieć głupi głupsz,0
leczyć,0
brawo wisć walka nieogarniety sedziowanie,0
koniec wsadzić dupa drugi jarusi wylosywać kto zapalić,0
senegal grać być 4231 pierwszy połowa równie beznadziejnie,0
chyba niestety czekać koniec,0
celowo legi niewystawilem mistrz Polska frekwencja duży polski miasto teza nieprzystoji,0
piłkarz sędzi podać ręka mecz stanąć klaskac ironicznie kiedyś siatkarz,0
rt piłkarz sędzi podać ręka mecz stanąć klaskac ironicznie ki,0
patrzeć niemal siebie tabelić dystans spoglądać,0
chcieć pisać nikt interesować,0
poszłam bratanica szkoła nauczyciel podstawówka koszmar powrócić,0
podobać taki wydanie,0
oczywiście porażka równoważny cel pierwszy ósemka sukces,0
zobaczyć siak ułatwieć,0
chyba pantinee kokosowy uwielbiać,0
zawodnik real madryt celownik wisła kraków n,0
rt zawodnik real madryt celownik wisła kraków n,0
myśleć problem móc słabą jakość względem wymaganie finansowy,0
dobry basia policja teza raz co,0
trudny choć trochę przypominać babcina oryginać,0
dystans empati wschodni sąsiad,0
czekać być napisz,0
głośno x with 2 chainzeć u0026amp saudi wykonawca schoolboy qn,0
dotknąć być nos środkowy kółko wiatrak,0
zapowiedź mecz tekście legia,0
hej sprawować bronzer,0
dzień stanik miły pani,0
serio chcieć by 3 mecz oglądać raz dodatek mecz wisła,0
wliczć trenerzyć tymczas,0
ej słuchajt przeniosć grupa początek chcieć być iść xd wiedzieć,0
myśleć rio ave przyjemnie ogranie,0
amić,0
płakać chyba obserwujesz jakiś dziecko dziwie,0
zacząć wiercić uciekłam drugi pokój chcieć patrzeć,0
grać psychologicznarównie powiedzieć dudek tańczyć szanować rywal,0
fajny żart kościół prawda sumienie kompletnie wykluczać sprawa,0
ciekawy trafić być powiedzieć wygladać słody człowiek planet,0
sondaż pis wciąż lider jeden niski wynik latna,0
rt sondaż pis wciąż lider jeden niski wynik latna,0
wymieniać wynik zły 12,0
50 olać wybory oddawać polska pis free,0
studiować dziennie dziennikarstwo pracować jakiś redakcja uratować życie,0
hehehehehekarzdy morze zdazyćty nalesnik,0
historia skurwysyna pisowski,1
inny tydzień miać być chyba wolny dzień,0
mówić,0
nikt chcieć rasistowski pętak,1
źle wyrazić chodzić szybki zawodnik,0
super życzyć świetny zabawa,0
kiedyś zgubić być córeczka śnieg odnalazla przyszyć roztopa,0
red kurowski chwila transmisja ogloszeć kadra mówić raczej,0
prokurator generalny suweren kropka,0
jagielloć zamierzać równać lech transfera taki możliwość,0
nostalgia prlu wódz jednapartia jeden ręka,0
patrycja kotecki iść siedzieć wyłudzenie,0
bardzo przereklamowany zawodnik myśleć być siebie opisywać,0
dać tamten rewolucja,0
bierzesz,0
dobrzelansiarzgłosować minuta przeciwko budowa nowy hala wisła,0
cupiać pozwolić,0
dzięki znaleźć dogodny moment napiąć grafik 11 listopad,0
cypru spółka srebrny dostać przelew wyśledzyć,0
kurwa godność honor chcieć spotkać człowiek honor,0
ból dupa puchar wyciągnięć ręka awansowaća dzięki arce historia pewnie powtórzyć,0
przeceniać chyba lekceważyć,0
słowo gówno wart,0
wiedzieć móc by uratować poseł piętę ogłosić nieprawda jestgejem,1
rt wiedzieć móc by uratować poseł piętę ogłosić nieprawda jestgejem,1
radość ostro chyba wuwuzel radość przeszkodzić,0
obrońca arka spalon pokazywać niefortunny stopklatka,0
widać koleś se jajo robić,0
wziąć być pigułka jebie,1
wiedzieć zd móc zmienić packy ścina chcieć zmienić header ikonka razem xdd,0
jasny czas stawka napewno wzrosnąć ciekawy dziwić zarabiać relikwia jpia,1
rt spłnienia marzenie słoneczko x,0
pytać młody polski bramkarz polski kiedyś slynela,0
sorry filmik robić pisać tt,0
policz ile wiosna wychowank 1998 grać zambrowie,0
przestrzeń publiczny dostępny równych zasada,0
prawda oliwa nędzny hokeista klub chcieć mieć siebie bić,0
smutny piękny wzruszyć,0
jaki większość mówić mistrz,0
rt jaki większość mówić mistrz,0
paulinho wypożyczć opcja obowiązkowy wykup ponoć 50 baniek nieźle,0
przygotować euro 2020 niemy czas grać,0
ciul robota wziąć imprezować non stop pajacu,1
wkurwić tel gruby robić zły zdjecie tryb auto s7,0
mówcie chcecie mecz Portugalia argentyna ćwierćfinale podteksta,0
żynel rezerwowy wisł,0
kolejny talent trafić bialeko gwiazda nn,0
rt kolejny talent trafić bialeko gwiazda nn,0
robić nadzieja oznaczać szansa według występ 1 pan,0
dostać być sam,0
pytanko sobotni mecz clj r22 myślenica otwart publiczność,0
myśleć mecz by być zagrać free,0
odważć zapytamco środek,0
moment należeć by spojrzeć milik grosicki,0
2 milion zawodnik wartosc raz wysoki zawodnik blokować możliwosc transfer 3 rok aha,0
mina kurwa być robot,0
obawa mąka skończyć Rysio,0
niedoceniać obrońca umiejętność czołówkea ekstraklasa,0
białymstoku lotnisko,0
pamietać stachowiak ogół pojawić jagiellonia powód kontuzja krzyształowicz,0
trener nikt chcieć,0
jasny przypadek niepromywać rasist ksenofob prostak pospolity cham,0
ojej super olsztynie studiować ogolć szczecin,0
akurat prosty ktoś zrobić idiota,0
ustawa ipn spierać ukraina czaputowicz,0
dziadek naklejka świeżaki biedronkin wziąć być żeby być nakleiłan jan zeszyt,0
rt wspaniały ikonka,0
inny taki pani zagrać inny kurtyzana vide,0
cierzniak stracić najwiec bramka sparinga gral mało,0
euro wpierdol powiedziać światowy klęska blisko skład trio legi nieradzić legi ogorke,0
słuchać brednia macierewicz zamach smoleńsk zapomnijmy incydencie,0
rt słuchać brednia macierewicz zamach smoleńsk zapomnijmy incydencie,0
grendel grać zbyt górnik,0
zaleta wada xiaomi,0
niski stawka stypendium wtf,0
wiadomo wyryć,0
Jankowski se znaleźć roboty bonarka pilka nadawać,0
faktycznie koniec jaki sadurski uporać kangura mies koal,0
ibra odchodzić milan milano,0
newsweek psychiatryk,0
rt newsweek psychiatryk,0
dostać morda boisko,0
niechodzić cyfrę 6,0
bojkot zakaz projekcja bojkot być by nikt poszedć by wyświetlać film,0
kolejny debil najpierw spierdolić prawo szukać frajer,0
czarny sędzia okazać rasisty,0
bać morda dać,0
wiedzieć kurs wymiana waluta spred,0
szpital n pomóc państwun kochać kuruszynka leciutka powiedzieć mąż popchnąć wózek swój 95letnią żona,0
skrajność skrajność skakać,0
wymiana zawodniczeka,0
ii rund mieć być wśród potencjalny rywać lipsk sam,0
ohny berater załatwić,0
sasin kompletnie pojebać pusty łb,1
stać fragment gra,0
potrzebować wsparcie zakręt,0
szukać dzięki ważny wiedzieć chodzić publiczny,0
uścislé bank dowcipu3 x 10,0
chyba wynikać wypowiedzibo wiedzieć pan michał chodzić,0
aguero winien zacząć przewracać kontakt bramkarz pan,0
stary rocznik miejsce młodszego walczyć,0
czas wrzucić oficjalka,0
mialać dostać,0
tuz intelekt powiedzieć,0
wódeczka dobry,0
suma potrzebować cały dzień zimny prysznic,0
poczekać chwilka tez napraw,0
szefie 10 człowiek liczyć 60 minuta,0
nowy pomysł poprzedni kasa skończyć,0
zajebiść witaj dom,0
sprzedawczyk iść świętować święto narodowy folksdojcz,1
rt sprzedawczyk iść świętować święto narodowy folksdojcz,1
dupa przykazać żeniło misiewicze ruchać żonka,1
profesor bralczyk powiedzieć,0
poprawność polityczny ładnie strona,0
podbeskiść 20 ręka górnik,0
poprawnie akcja nazywać trzeci most,0
skoro lech kontaktować carlitos chyba pora napisać artykuł Lech łamać przepis,0
łżecznik pis co spodziewać kłamać sen,0
tomma lee Jones ścigany,0
napisać być stan idealny,0
beznadziejny określić,0
białostocki ciemnogrod standard,0
brawo Polak zdobyć berlina klasyfikacja medalowy,0
mieć być ciężki dzień wiec zrobić być drineczka,0
zagadać bezprawie ustanowiomy prawo prawo,0
10 dzień przerwa mecz,0
trzymać kciuk napisać poszło,0
dziedzina życie pozowałbyś wszechwiedzący autorytet,0
osobiście uważać frekwencja słaby liga możliwość,0
jaki cud notoryczny kłamca wiarygodny,0
włosić grać ładnie oko,0
wziąć przestań rozmawiać poważnie rozmawiać fanboyem cristiać,0
odkąd pis partia chłopski wielbio witoso przyjechać wierzchosławika kupować głos,0
spodobać,0
biedak zacznij leczyć chwila poziom twój frustracja osiągnąć wielkość twój nadęty Ego,0
nieodwracalny zmiana wykonawca kaliber 44n,0
poprzestawiać pozycja zawodnik na przykład kiko przesunąć cywkea prawy obrona wyjść,0
równie kopać bundeslidz,0
wkurzyć kij podchodź,0
być bonkowski gęgacz uwiedzony gna,0
wyśmiewać kobieta szydzeć śmierć prymitywa iść burdel pieniądz,1
zasadniczy pytanie brzmieć jaki cud znaleźć debata ekspercki,0
rt zasadniczy pytanie brzmieć jaki cud znaleźć debata ekspercki,0
nikt halo nierobil mecz towarzyski wielki halo,0
skowyt utwierdzać przekonanie iść dobry strona,0
rt skowyt utwierdzać przekonanie iść dobry strona,0
chcieć obejść robić łokc twarz,0
umar Bartek czarodzi poddawać,0
kurwa suma problem wiecznie zabierać,0
normalny gra zbyt zadowolony widzieć problem wszędzie,0
wczorajszy relacja myśleć być lecieć monaco,0
chcieć taczka wywozić,0
poseł misić postanowić zakończyć konkurs debilać marzec,0
rt poseł misić postanowić zakończyć konkurs debilać marzec,0
kochanka wykorzystuwać,1
działacz pewnie tyle dziennikarz,0
ciekawostka początek tweet czyimś nickie wstawicie metr treść zamiast tajmlajn wskoczyć skrzynka prywatny,0
perfekcyjny zachować jorgensena zamiast strzał pusty karna żółta karny broń schmeichel,0
uważać pajac sprawa wspólny,1
około numer głosować piotrka cugowskiy ładnie siedzieć fotel,0
rt około numer głosować piotrka cugowskiy ładnie siedzieć fotel,0
chać chać chać epatować srebrny,0
popierać wyedukować młodzież rozpocząć kolejny szkolny duść nakopa spuść schody,1
znać absurdalny dyscyplina chód sportowykomuś musieć nudzić wymyśleć,0
wyslal okop masce przeciwgazowy pierwszy linia front,0
blondynka stać xd,0
genialny paraobaj inteligentny inaczejobaj usługa pisutaca porzyteczny idioca,1
sumieć wiedzieć tbh,0
pracujesz wisł,0
słowo żałosny antybohaterze ostatni dzień n,0
rt słowo żałosny antybohaterze ostatni dzień n,0
oj ortopedyczny but chodzić,0
interesować bałkan złodziej publiczny pieniądz,0
prosty normalnie spierdolić być tamtąd dorabiać teoria,0
wiadomo polski kierowca pijak debile,1
tworzyć precedens chcieć iść wojna rękawica zostać rzucić,0
pazdan chyba zapomnialesor kamera stadionie klasa kupić,0
chyba dopinać,0
zarząd cel dobro klub upubliczniać poufny informacja zaszkodzily wisł,0
jutrzejszy zwycięstwo arty obowiązkowo derby prosze oglądać,0
brak lewy widać sparing spróbować wariant,0
poruszyc sprawa dyskryminacja niepełnosprawny,0
spróbować wariantówmóc młody dostać szansa,0
megać miły fajnie trafiać taki człowiek tata odważny,0
kamiloyć patrzę widzieć obraz nędza rozpacz,0
rt kamiloyć patrzę widzieć obraz nędza rozpacz,0
oooo rocznik pytać tez kupiłam pierwszy auto ostatnio,0
władza dorwać rządny władza pisowsko hołota wodzić brat niszczyć państwo,1
sprzątać łazienka czuć musieć odlać spuszczać woda widzieć namoczyć być wiadro śmieć woda opłukywać kibel,0
podpisujcie prosić wola wiedzieć kto dyskutować,0
wkurwiać,0
wiedzieć skapnęć być chwila xd,0
oglądać odpuść,0
myśleć doskonale zdać sprawa myśleć walczyć wolny polska dostać sowiecki,0
prawy ręka mistrz wojkowość religijność rozpusto głupota oglądać,0
rzadko jechać mały wieś wiec rutyna pewnie jakiś sygnał dźwiękowy pociagua okropny sprawa,0
podzialo lech niemy trener,0
wiedzieć lubić juszczyk przesadzać często zaprzeczać głupota pisać,0
algorytm widzial taki glupota posypać,0
reinke kadleca h koch 31 hristov kuk Marschall ratinho 75 reich roos schjönberg schäfer sforz wagner,0
jutro góra zjeby,0
mieć odpowiednio czas regeneracja przygotować,0
pochowajcie razem byle głęboko raz,0
zmanipulować slajd rozumieć robot premier,0
cholera spotkanie,0
stać czas cofniemy,0
zacząć okropny katar chusteczka,0
potrzebować zadecydować prezes trener,0
suma trochę przeszkadzać napis być by dobry widok,0
kolega gebelsa pytać sprzedawać skórek kurczak sam kilogram,0
radio oficjalny konto móc pisać wszędzie spam,0
kościół zrobić człowiek ziobro galareta dudaciągle klęczeć bać,0
chociaż futro jenotanto pimp zwyc ciotanlansik dziwka kasantak rola kutas,0
oczywiście słaby,0
wiedzieć zniwelować różnica umiejętność stawać fakt,0
rozumieć llonch pokazywać kibic kurwa naczelny człapak,0
dostać zaproszenie bojkotować,0
żyć przeszłościącieszma traktuć budowy drużyna nowy sezon namieszać,0
statystyka słaby przychodzić necid strzelić jeden bramke raz gwiazda,0
jutro spierdalać dom fajnie być być fajny trójka zjeb wracać,0
idk pisać czekoladowy wuzetka mocno nasączć kawa posypać malin czymkolwiek inny wymiat,0
rt idk pisać czekoladowy wuzetka mocno nasączć kawa posypać malin czymkolwiek,0
pomóc orientować prawo prosić ważny,0
rt pomóc orientować prawo prosić ważny,0
ile sponsor zgłosić,0
dobrze lawirować wiadomo transfer wyjść,0
koniecznie zacznijta ksiądz katechet wielki zagrożenie pedofilstwie kształci seminarium tarna,1
napastnika gra gwarantować,0
szybki pytanie warszawa kupić pora prezent mikołajkowy,0
moment nowy biuro jagiellonia 3x wielki ośrodek treningowy schalke kosztować 95 baniek euro,0
ważny włochy wygrać 30,0
musieć podobać inteligencja martwić swój,0
obydwa wiemy wiedzieć legia oferować handzlik,0
jutro zdradzić radek założyć doda rodzina radek zostać żul,0
narazie śmiać fajny awatar,0
rzut karny czerwony kartka,0
mieć historia biologia chemia,0
pieprzić kłamco państwowy pieniądz,1
mój mama śnić rozjechać ciężarówka rip,0
przeczytać jaki mecz dotyczyć,0
jedyny gole strzelilismya,0
wystarczyć poczytać taki plus odrobina wiedza wystarczyć,0
mieć blisko hajnówka tt mądry,0
kochać używata opera ponowny włączeniu komputer otwierać stary karta,0
obawiać rozpaczliwy walka unikniąć pogrom trzymać kciuk,0
tyle znaczyć facet poloć pompać glusia tłum widzieć widzieć tłum parafrazuć,1
rt tyle znaczyć facet poloć pompać glusia tłum widzieć widzieć tłum parafrazuć,0
tyle gotujesz żarcie chudziutka być,0
zapraszać śledzić oficjalny konto 100 lecia odzyskać niepodległość,0
rt zapraszać śledzić oficjalny konto 100 lecia odzyskać niepodległość,0
Europa ręka raczej odgwizdać ciekawy wytyczna fifa,0
mówić inaczej zostać by praca,0
wiedzieć kto dostać ryju napisaliście dyrektor zdołać uciec wiec chyba,0
powiedzieć twojy stary pojebańcu profesor strzembosz but być godzien czyścić,1
chcieć codziennie wstyd,0
wymyślicie wazeliniara,0
pewnie warszawa mieszkać,0
bułka lubić swój sweterek,0
transfer definitywny gratulacja,0
ilość optymalnajesztać Center,0
smolar ublirzać staniszkus zafascynować marks 13 świat,0
duda morawiecki zrobić,0
chyba tweeta zamiast transfeer mieć,0
kiko zwolnienie świrować trochę odbiór osoba,0
dać dymisja przyjść inny swo,0
okazać pierwszy zwierzęcie wystrzelony kosmos 1957r лайка,1
rt okazać pierwszy zwierzęcie wystrzelony kosmos 1957r лайка,1
być chcieć fotke coś nowy fma dać znać,0
marcyś mieć wynik choć jeden klub,0
pracować synemmówić,0
remis postawić być lvbet chyba remis nienajgorszy,0
taki tok rozumowanie komplet znaleźć przyjść bilet,0
nah taki cieplejszy płaszczyk szalik rękawiczka ekstremalny sytuacja czapka tez,0
trzymać kciuk Michał rozwinąć bardzo,0
człowiek ciągle osoba swój problem,0
widocznie nikt czytać,0
rozum marnie widzieć kontakt tvpis,0
serce bolidobra przerwa rozgrywka,0
strzelać być ciiii,0
1989 ciągle trwoniyć każdy złotówka wydawać budżet kościół,0
