text,label
@KatowickiSport Ciekawe jak długo wytrzymają bez mówienia źle o Wiśle,0
@Wixi93 a ktoś mówił że będzie łatwo ? Inne zespoły też będą miały ciężkie mecze.Do ostatniej kolejki będzie walka 💪,0
"@andrzejakub @Jagiellonia1920 Pewnie chodzi o to, że nie mówisz też \""Tatrów\"" :D",0
@lis_tomasz A gdzie  Lisie są zagrabione\n\n  z OFE,0
RT @eugeniusz_kow: @lis_tomasz A gdzie  Lisie są zagrabione\n\n  z OFE,0
Historia ludzkości to historia głupoty,0
"Chuj z tym tt, nikt mi nie odpisuje\n16.11.2018 wypierdalam z tąd",0
"@KrystPawlowicz @kontrowersje Profesor od glupoty, jak być głupszym",1
"@LesiakJan @tvp_info @AndZyberto @MorawieckiM @prezydentpl Nikt cię nie czyta, za cienki trolek jesteś",1
"@pablopruno Fakturę można otrzymać w Jaga Fan Shopie, jeśli o to chodzi. :)",0
"@adamlajewski @PiotrWolosik @JagielloniaNet @UnidosAgency Piotrek pytał, czy się Ivan do tego tematu odnosił.",1
"@WojciechMucha Nie bójmy się określenia \""mit założycielski\""",0
"@jonash_d Generalnie nie ma już zawodników, którzy tylko w polu karnym czekają, a Cristiano bardzo dużo goli strzela w stylu '9'.",0
@TwaroTwaro Wiadomo ze najlepiej wygrać pierwszego i mieć awans pewny ale pytam w.przypadku przegranej 3-0 ile musimy zdobyć pkt,0
@FEwelina Kompaktowy.   5 ras w 1.,0
Zostałam zaproszona do muzeum X D,0
@prezydentpl @Lednica2000 @AndrzejDuda Nie zapomnij nakolanników karykaturo prezydenta.,1
@JaNeK_4 to teraz pytanie czy Magiera robi odprawy po polsku i angielsku ?,0
@Kustosz16 @WeszloCom Hehe Cracovia dzis nieznaczy nic w Krakowie ale nawet jak coś znaczyla to i tak miała kompleks Wisły.,1
"@arekpisarski @XKubiak Ale tą są chamy bez traktorów, pisdzielstwo z miasta, cham jebany od marketingu końmi chce się zajmować,",1
"@daria_utf Szanujmy się tam ani niebylo zaladku do podyktowania karnego, Jaga to nie legia by o nic mieć pretensje do sędziego",0
"@Marcin_Serocki Jeśli chodzi Ci o mecz z Kolumbią, to tak.",0
@JaNeK_4 @pijawor @MKSCracoviaSSA przecież dał z siebie wszystko wg trenera,0
@mzietara7 myślałem że wszyscy kibice Realu kochają Ronaldo :) @marcini,0
"@AndrzejZarycki tylko żebyśmy się nie \""wzmocnili\"" Smudą...",0
"@MiBiBialonski @MKSCracoviaSSA Czyli nie będzie ich na meczu ze Śląskiem, bo są na hokeju.",0
@GadowskiWitold I jeszcze 5* Mariotta dla Kempy,0
"@IzabelaKudela1 @jacsuty @SlawekNeumann Widzę, że o debili tu nie problem. Co drugi prawy za  takiego robi.",1
@HomoMediaevalis @napalonywikary Ale od Turka czy takiego udawanego?,0
"Kuzynka dała mi unfollow na instagramie, o ty zła kobieto",0
@ZofiaGuba @Alicja_Maria8 @inna_beczka @Kom_Spoleczny @BeataSzydlo Patrząc na polską prawicę jest się od kogo uczyć,0
"@RobertBonkowski I to będzie dobre, że 21-latek będzie rywalizował jedynie z 18-latkiem?",0
@BielskiJon @modliszka30 @krzysztofbosak Ok to kończymy twoja historié w tym miejscu,0
"Lubnauer: PiS już się zbliża, już puka do naszych drzwi ale zapomniała, że ciąg dalszy jest taki: pobiegnę go przywitać z radości serce drży",1
@StarlightMaddie Moja katechetka była lesba XDD,1
"@WojciechMucha już nie śpię, możesz zadzwonić.",0
"Swoją drogą to ciekawe jak można nie mieć żadnych wątpliwości, pisdzielce to geniusze",1
@tom_ur nie jestem fanem bundesligi więc niech mnie Pan nie wyśmieje.Dlaczego Schubert odchodzi ?,0
Jak można robić unf spree,0
"Co tak wyje w tle to @R_A_Ziemkiewicz @sjastrzebowski @tterlikowski wyciszyć, w końcu mnie olśniło",0
@JustaBlaszczyk Szkoda że nie pokazała tego w tym sezonie,0
"@PremierRP @MorawieckiM Ciekawy jestem kto będzie tym pierwszym, który, przy kolejnym wypowiedzianym kłamstwie da Ci po prostu w mordę.",1
@RadioMaryja @SasinJacek Bojówek? To teraz tak nazywacie niepisowska cześć społeczeństwa? To ja was będę nazywał #bandaskurwysynowizlodziei,1
@Gasiuk_Pihowicz Przykładnie ukarać i obciążyć kosztami odnowy elewacji..,0
RT @dziduch_ryszard: @Gasiuk_Pihowicz Przykładnie ukarać i obciążyć kosztami odnowy elewacji..,0
"@PlichtaMarek @SasinJacek O, widzę, że się goliłeś porozmawiałeś z lustrem😀",0
@dankos33 @football_roots @PiotrWolosik Powrotu z wypożyczenia akurat nie rozpatruję jako transferu :),0
@Lueairty Dlaczego nikt nie mówi o „Witches of East End”? Kocham mocniutko,0
"Tak się zastanawiam,a może było by lepiej dla wszystkich gdybyśmy ma ten Mundial nie pojechali.",0
"@Cenckiewicz Wszystko zostaje, tylko czeka na nową półkę 😄",0
"@szykom89 Obluda to brak wzmożenia gdy giną dzieci uchodźców. Ilu się utopiło 200,300?",0
Zaczęłam oglądać film i mówię: o fajny nawet a tu bum reklama,0
"@HomoMediaevalis Czekam, udziela mi się twój nastrój, czekam na info z pierwszej ręki",0
@Makuszewski Zobaczymy. Wszystko od razu niego zalezy. Miejsc w skladzie jest 11,0
@JustaBlaszczyk a coś dzisiaj zrobił że inni się jarają ? Bo ja nie w temacie :),0
@Pat_Zakrzewski_ @heronimaa @Puter1916 @forumwisla_pl nawet jak dopłacicie to go nie chcemy :),0
"@Adamo_Jag Nie chce mi się wierzyć, ze Kostia po to podpisywał tam na 3 lata, żeby zgodzić się na rozwiązanie po roku.",0
"@kibic_999 @PolandLFC Wiadomo, a na Wyspach Owczych rodzą się wirtuozi.",0
@MichalTrelaBlog Śledze wielu legionistów i jakoś nie widziałem żeby byli podjarani tym transferem,0
@MagdaLunaBella Ciekawe w jaki sposób Nurowska okazuje panu profesorowi swoje poddaństwo. Pachnie mi tu sexem oralnym.😁😁😁😁,1
Czy mogę pracować w szalone sukni ślubnych proszę,0
Ale wspaniały prezent zrobiliście Babci tymi życzeniami. Wzruszenie: high-level. Mam was wszystkich od niej przytulić 🤗,0
@MikeGrzesik91 chyba jednak nielogiczne skoro napisałeś że podpisał kontrakt a później ze mną dyskutowałeś że to realne,0
@daria_utf Zgadza się ale my takich sytuacji jak wasz swider mieliśmy przynajmniej 3,0
#dividetourwarsaw i need to know CO Z AKCJA KTÓRA WŁAŚNIE POWINNA IŚĆ NAM ZAJEBISCIE,0
RT @illmeetmendes: #dividetourwarsaw i need to know CO Z AKCJA KTÓRA WŁAŚNIE POWINNA IŚĆ NAM ZAJEBISCIE,0
@konmar92 Lepiej powiedz co z tymi chuliganami,0
@PremierRP @MorawieckiM Zacząłeś robić za prymasa pajacu?,1
"jestem nowa i szukam aktywnych mutualsików🥰\nnie mam żadnych wymagań,chciałabym poznać miłe osóbki\nrt+follow-\u0026gt; fback\n#listopadowefollowspree",0
"RT @snatchedhoney: jestem nowa i szukam aktywnych mutualsików🥰\nnie mam żadnych wymagań,chciałabym poznać miłe osóbki\nrt+follow-\u0026gt; fback\n#lis…",0
@bart_ozog Ale pomijana w czym ?,0
"@R_A_Ziemkiewicz Popyt podaż, ale kur wie lepiej",1
Jagiellonia jako jedyna w Ekstraklasie w tym roku kalendarzowym wywalczyła dotąd 16 zwycięstw oraz 50 punktów.,0
@klosek1906 @MichalTrelaBlog No to będzie wtedy walkower.,0
@MarcinhoSE7EN @D3vilofficial więcej ludzi kojarzy Ronnie O'Sullivana niż jakiegokolwiek futsalowca.Taka prawda.,0
@daria_utf @Jagiellonia1920 Są trunki 40% gdzie przy minus 30 mi na meczu niebedzie zimno 😀,0
@Despa05futsal widze że byliście bezlitośni dla przeciwnika :),0
"Biało-Czerwoni brawo, brawo, brawo! Zbigniew Boniek i Adam Nawałka - wyrazy szacunku. Robert Lewandowski - wielkie podziękowania! 😁😝😎",0
"RT @AndrzejDuda: Biało-Czerwoni brawo, brawo, brawo! Zbigniew Boniek i Adam Nawałka - wyrazy szacunku. Robert Lewandowski - wielkie podzięk…",0
@DBallsbuddy Kurde myślałam ze ten koleś koło niego ma blond brodę 😂😂😂,0
"@PiotrSobociski I to jest wielki wyczyn, bez wątpienia.",0
@Kwazir @Tysol Przeczytaj swój post i będziesz wiedział dlaczego masz 4 obserwujacych.,0
@OneHoeDown @xwalchuckx Nie no. Pazdan po prostu wygląda źle i brak Glika nie ma tu nic do rzeczy. Kamil nie wybiłby na czas piłki za MP.,0
"@Piettraas No nie będzie. Sezon kończy się w momencie, gdy najstarsi mają ukończone 19 lat, a młodsi będą wciąż mieli 18.",0
"może wypuścimy szczepiaki zamiast słodziaków a razem z nimi szczepionki, żeby w końcu ludzie przejrzeli na oczy, huh",0
"@arekpisarski @XKubiak Ja przegiełem w drugą stronę, zaraz powiesz  co mam do marketingu?",0
@MalgorzataW5 @Platforma_org No jak znajdzie się jakiś uczciwy to nie😁😁😁😁,0
"@princepolo6 @OkraskaWojciech @BoniekZibi W nożna niemamy w lidze żadnej gwiazdy, w siatkę sporo a na żużlu wszystkie :)",0
"@abramowiczd @S_Wikariak @Najdrozsza Oho. Tak czułam, że jest zbyt pięknie...",0
Dzisiejsze zajęcia na uczelni były okropne,0
@RobertBonkowski @J_Krecidlo To by było zbyt piękne. Dla kibiców Barcelony.,0
Nie wyobrażam sobie co teraz,0
"@adorableshai Trust me, gdyby był trochę młodszy i miał trochę więcej kasy to dawno by się jej pozbył bo traktuje ja okropnie",1
@Exen @donaldtusk Dla Pana @KWyszkowski to nie istotne. On wszystko połączy z Tuskiem. Dla niego to nie problem.,0
@Arturo19762 @malopolskiONR Chcesz jeszcze coś dodać inteligencie o IQ na poziomie temperatury własnego ciała?,1
@Tysol @KWyszkowski Zebrało się stowarzyszenie sierot po komunie i pierdoli smutki o przeszłości.,1
"Broniszewski szkoła Moskala.Gramy w \""10\"" a on zmiany w 90 minucie robi...",0
"@emmettbrown80 Wygrać seta i mieć spokój. Włosi będą mega spięci, bo nie mają minimalnego marginesu błędu.",0
"@kgorski6 Okej, chodzi mi o samą decyzje.",0
Jakość piłkarska w meczu Korona - Śląsk jest ujemna.,0
@RafalStary Zarząd i kibice powinni dać jasny sygnał ze kiko tu rządzi i będzie rządził a piłkarze jak niebeda grać to nara,0
@W_Fijalkowski wkurwiają mnie tacy goście jak ten z 10.Faul na kilka meczów zawieszenia a ten rozkłada ręce że nie było faulu... Żałosne,0
"@wjagoda07 Zieliński gra wyżej, w miejsce Grosika.",0
"Z rozmowy kwal.\n- Co jest Pańską największą wadą?\n- Szczerość\n- Myślę, że szczerość to bardziej zaleta!\n- Gówno mnie obchodzi, co myślisz.",0
"RT @rosiu36: Z rozmowy kwal.\n- Co jest Pańską największą wadą?\n- Szczerość\n- Myślę, że szczerość to bardziej zaleta!\n- Gówno mnie obchodzi,…",0
@ZetWuuEee ponoć miały być powroty dwóch osób... Chyba nie chcesz powiedzieć że Gaszyński i Jankowski wracają...,0
Jutro tez się chyba wybierzemy,0
Nie mam czasu nawet usiąść na dupie,0
"Praca szuka człowieka w Krakowie:  \nPoszukiwana miła, kontaktowa osoba do pracy w butiku odzieżowym jako sprzedawca.  \n\nSzczegoly na priv.",0
"RT @tomekpasieczny: Praca szuka człowieka w Krakowie:  \nPoszukiwana miła, kontaktowa osoba do pracy w butiku odzieżowym jako sprzedawca.…",0
"@KrzysiekOrski @RadioKrakow Z Krakowa, ale napisała po angielsku więc taka amerykańska.",0
@HajRobert Pewnie można dostać kartkę za niesportowe zachowanie.,0
@JustaBlaszczyk ło jezu ale masz ulubieńca :) ale kiedyś mówiłaś dlaczego :),0
@pisorgpl @TomaszPoreba @siodma9_pl A wy oczekujecie podległości samorządów partii. To już pamiętamy,0
@dominikacosic Kurz nie rzuca się w oczy gdy jest wszędzie. #mzf,0
"@Gasiuk_Pihowicz Jedno udało się totalnej opozycji, większość społeczeństwa jest nimi zmęczona.",0
"RT @Monika45290333: @Gasiuk_Pihowicz Jedno udało się totalnej opozycji, większość społeczeństwa jest nimi zmęczona.",0
@JustaBlaszczyk nie ładnie się śmiać z cudzego nieszczęścia! :D,0
"@kierowniksali świetny warsztat. Ale dopiero dziś zaczęłam, a to 800 stron.",0
@DJuszczyk @kaszper1906 Mi się wydaje ze niemiecka firma chciała zrobić sobie reklamę na PL rynku za free,0
@Piettraas Bo samo przejście CLJ na U-18 jest dla wielu kontrowersyjnym pomysłem.,0
@rafal_futsal @MarcinhoSE7EN @qubamikulski Tak samo ludzi nie interesuje futsal. Taka prawda.,0
"@wislaportal Jutro możemy szybko zapomnieć o bajce niemiecko-antyWiślackiej. Śpiewając po meczu \""Lidera mamy....\""",0
@MichalewskiG jeżeli porównujesz zjedzenie kebaba do oplucia sędziego to nie ma o czym rozmawiać,0
@Lukaszsleszynsk @ko_mar8 Widać nie tylko w tych sprawach jest desperatem skoro nawet o followersów prosi 😂,1
@OMPkrakow Serio stawiacie kropkę po emotikonce?,0
@MalaEmiE Głupi gnój nie wie że to się nie sprawdza.Ale za to wróci do niego. @MalaEmiE 👍👍👍👍👍,1
@BSetlak Pazdan celowa czerwona teraz na spokojnie może się przygotowywać do euro 2020,0
@CesarzowaIwona Jola Pienkowska u cesarzowej to ewentualnie za pokojową.😁😀😀,0
@HeelPiTeRo @KamilSwir Było przez cały sezon 2016/17 i się nie podobało ;),0
"@s_staszewski @arekmilik9 @BoniekZibi @polsatsport ależ bomba, normalnie nie moge się pozbierać",0
"@KrystPawlowicz Gdybyście z najebanymi górnikami z łańcuchami, albo z kibicami w kominiarkach, śmierdzisz z daleka",1
"@xwalchuckx Trochę inny przypadek (plotek trochę wcześniej było), ale w sumie racja. Tutaj zawiodła głowa.",0
"@kingjacobxx69 @signofstars Opowiedz mi to, bo ja się chyba cykam obejrzeć XD",0
@WonderW92953815 @Krzyszt44003177 @PatrykJaki @trzaskowski_ Hehehehehe! To znaczy jaki? Nie mów że wredny😁😁😁😁😁,0
@Cenckiewicz @michalrachon Nie udało im się wyrzucić Rachonia to chcą totalsi rozwalić program...oni pójdą na każde świństwo !,0
RT @BEATA_SO: @Cenckiewicz @michalrachon Nie udało im się wyrzucić Rachonia to chcą totalsi rozwalić program...oni pójdą na każde świństwo !,0
@FilipLachert @ChopinAirport 19:26 to jest co? Przylot czy wyjście? Wiesz?,0
@MirekPrzemek Bartków pauzuje w następnym meczu ? Bo wg niektórych źrodel dostal żółtą kartke a wg niektórych nie.,0
"@napalonywikary @ArturRodawski @D__Tarczynski odblokuj @ArturRodawski w imię Jarkacza, szak to kawał jest kutasa",1
"@wybranowski W prognozie było, że \""zawieje i zamiecie\""",0
"@mbork88 @polazas Ty chyba masz frazę \""Zieliński\"" w wyszukiwarce wpisaną i tylko odświeżasz 😁",0
Jest jakiś świąteczny film Netflixa z Vanessą,0
@AgaO72 To jest kurwa jak ośmiornica.,0
"@Gasiuk_Pihowicz @kobuz3 Jedynym zagrożeniem praworządności w Polsce, jest chory wymiar sprawiedliwości i takie postacie jak p. Pihowicz ...",0
"RT @tomnie323: @Gasiuk_Pihowicz @kobuz3 Jedynym zagrożeniem praworządności w Polsce, jest chory wymiar sprawiedliwości i takie postacie jak…",0
"@Kardon1986_2 @mateusz_kos A Ty znasz w takim razie mało kibiców Barcelony, bo tu i tu jest dokładnie to samo.",0
@BergNieWracaj poczytaj co to prawo pierwokupu @wanciak86 @M_Wawrzynowski @BorekMati,0
@Kasiek_KK @ko_mar8 @MichalMichalak No to musimy ich sprowokować :D,1
Można ba IP 6s robić gadane indy? W sensie nagrywać ekran,0
Ledwo do wstałam już jestem zmęczona,0
"@EmilKot @zmierczi93 @PogonSzczecin I to jest problem, że w Ekstraklasie muszą się uczyć, a nie są do niej gotowi 😉",0
"Wyścig o Plastusiowego Debila trwa.Walka jest zażarta. Walczą: Piasecki, Wielowiejska,Kidawa-Błońska,Król,Czuchnowski. Kto zwycięży?😁😁😁",1
@TygodnikWPROST To jest bałwochwalstwo. Kupa betonu albo metalu sprofanowana..... To jest chore.,1
"@Marcineeex @Stadion_Bstok @ArvyNovi @_Ekstraklasa_ Gol Arvydasa, dostałem info, że w raporcie sędziego też jest mu zapisany.",0
@TSWislaCanPack myślałem że bardziej niż wczoraj piłkarze to skompromitować się będzie ciężko,0
"@g_owacz @StZerko Czy wywołując PW. Albo rozpoczynając Akcję Burza,czy Wachlarz.Itd,itd.",0
#Wypozyczeni Widzew Łódź - Olimpia Elbląg 1:0.\nMarcin Pigiel rozegrał 90 minut.,0
@JustaBlaszczyk 20017 ? :D no to najlepszego :D,0
"@ChrisReiko @ZelekZyzynski @JakubRzezniczak A co miał powiedzieć ? Wiadomo że będzie nam wmawiał, że to lepsza liga.",0
@MarcinPo3 @WojtekGasior Tym.razem zakończymy ta dyskusje bo szkoda mi czasu na gawędy o niczym z debilem.,1
@KOCUR_KRAKOW Niezimno jej?? Przytulił byś ją ;-),0
"@magorzataPopow niestety, nie mam pojęcia :/",0
"@jakubbialek To w takim razie dziewięć, nie dziesięć 😊",0
"@alex_argentum75 Ała. Ale te pierwsze zawsze są drogie, bo jest ich mało. Przymrozki. Zaraz powinno być normalnie 😎",0
"@MichalMichalak I dobrze bo postawiłem powyżej 1,5 bramki 😂",0
@donaldtusk Pan Kocha Polskę HAHA tak jak te obywateleUB ciemnota z KODu... Itp,1
RT @DMiszvzak: @donaldtusk Pan Kocha Polskę HAHA tak jak te obywateleUB ciemnota z KODu... Itp,1
@MRusiecki @andrzejakub @AkademiaJagi Celem takich meczów jest hurr durr nakopanie Jagiellonii 😉,0
@OnetWiadomosci @SasinJacek Konkretnie ilu Ukraińców uzyskało w Polsce status uchodźcy w ostatnich dwóch latach?,0
@tomaszewskim ale to się ze słomą odbywa generalnie.,0
@JustaBlaszczyk no i to oznacza że nie można żartować ?,0
@banita_tomasz @1mara571 @tterlikowski Co to ma do ratowania topiacych sie dzieci i wzmożenia wybiórczego  @tterlikowski,0
"@kibic_999 @PolandLFC Powiedział ktoś, kto domaga się merytorycznej dyskusji, pisząc o \""drewnach\"".",0
"@mwpotocki @WojciechMucha Postaram się pamiętać i dam znać, jak było 😊",0
@Bogo136 @ZetWuuEee mój to chyba Mistrz_Pawlak ale głowy sobie nie dam uciąć a nie mam teraz czasu sprawdzić :),0
@WojciechMucha serio założyłeś sweter w liski do TV? 😂😂😂,0
"@sbigi23 Fajnie to wychodzi w prenumeracie  (już bez gazety) wszystkie 21 tomów po 11 zl sztuka, a wydanie ładne.",0
@WonderW92953815 To teraz to samo tylko bez 😁😁😁😁😁😁😁😁😁😁,0
"\""Dzień dobry, poproszę o wysłanie maila w dwóch egzemplarzach\"". \nI teraz nie bardzo wiem co zrobić. 🤔",0
"@pisorgpl @jozefmoneta @BeataSzydlo Rozumiem, że jutro w sejmie powie to pani protestującym. Załgane  pisowskie skurwysyny.",1
ja: *bierze rutinoscorbin*\nja: odporność na pełnej kurwie,0
RT @polichromia: ja: *bierze rutinoscorbin*\nja: odporność na pełnej kurwie,0
@wislakrakow Dopiero teraz to wrzucacie ?,0
@shawnissue No to zapraszam do siebie!!,0
@JodenKr żebyście wy wytykali liczby wyjazdowe to śmiech na sali,0
@Kasiek_KK @Bogo136 @ZetWuuEee nie musi bo wtedy nikt niechciałby grać :),0
"@sjastrzebowski Z dziecmi, o matko, w koszulce pod kurtką?",0
@TDanisz czyli mówisz że nic nie tracę nie oglądając futsal ekstraklasy ?:),0
@Rozmowa_RMF @SasinJacek Znowu się czegoś nacpałeś i bredzisz,1
@HeelPiTeRo Ja nie gram w ataku 😂,0
"@szejpszifter Kupuj ziemię i nieruchomości, tam jest potencjał",0
"Faceci tacy są: nie mogę spać od 2 tygodni, jestem osłabiony dlatego DOSTAŁEM KATAR I ZARAZ UMRĘ BO KICHNĄŁEM 5 RAZY POD RZĄD",0
Z Warszawy do Hurgady jest daleko ale z Radomia to już tylko 3 Suski.,0
RT @SzymonSuperSam: Z Warszawy do Hurgady jest daleko ale z Radomia to już tylko 3 Suski.,0
"@Mariush8 Nie ma powodu, zeby było głośno.",0
@pisorgpl Uczciwie? Dorwaliście się do żłobu i okradacie państwo na miliony złotych. O dewastacji instytucji państwowych nie wspomnę.,0
@AdamNieznaj_2 I nie chodziło tu o te głupie 110 tys. Ale tę galaretkę😁😁,0
@MatkaPolka_ @janek_W1 @urwis1977 No to się nie pomyliłem😁😁😁,0
@_nazimno @Antosiewicz Chłopak chciał błysnąć A wy go tak....🚜🚜🚜🚜😁😁😁😁,0
"Wszystko ma znaczenie, kabel w moim przypadku zapoczątkował zmiany, później  sygnał tidal w Play przez dlna FLAC, a teraz kolumny",0
500+ bardzo na plus jednak  ten rzad wykorzystał dorobek poprzednich rządów do swojego populizmu chorego,0
@RepublikaTV @KWyszkowski Idealna nazwa dla tego programu. Manipulacje na najwyższym poziomie. Gratuluję.,0
Ktoś z konta Cimorelli dał mi fav do tweeta!!!,0
"Wszyscy sędziowie SN powinny pozwać do sądu Stanisława Piotrowicza. Skoro nazwał ich złodziejami, niech to przed sądem udowodni.",0
"RT @DWielowieyska: Wszyscy sędziowie SN powinny pozwać do sądu Stanisława Piotrowicza. Skoro nazwał ich złodziejami, niech to przed sądem u…",0
@MalgorzataW5 Ładna ta mała Gosia.😁😁😁.Ale już wtedy miała to coś w wyrazie twarzy i oczu😁😁😁😁😁😁😁. Ale co by nie mówić- lans😁😁😁😀😀,0
"@RafalJuszczyk28 @Lukaszsleszynsk @hanejko_p I klub, który na to pozwala i zawodnik, który nie dba o to żeby być w jak najlepszej formie.",0
@janekx89 @J1906B @hanejko_p Ewidentny karny nie ale kontakt z nogą boguskiego był ewidentny,0
@Ken__12345 Taki motłoch został uaktywniony przez prymitywów z PiSu.,1
"@WojciechMucha Myślę nad połączeniem Dżesiki z Teresą, tu jest potencjał.",0
@Kasiek_KK @Madzik_B_ taki macie dar przekonywania że nawet pasiaków i legionistów zdołałyście namówić ? :),0
"\""Panie Marszałku, proszę zejść z mojej osoby\"".",0
Odpalajcie  Nights Out In The Jungle wykonawcy Jamiroquai\nhttps://t.co/zz43Beqq1B,0
"@Anita_Cz @Bekartsmekart Daj mi chwilę, odezwę się 👏😍",0
"@KatarzynaPawlak Ja też obchodzę, i też nie wiedzą. 😀",0
RT @TheOperaAwards: And the #OperaAwards2018 Director of the Year is...\n\nMariusz Trelinski!,0
"@JackUnderhill5 @nietabeata Jak to tak, przecie wtedy Polski nie było",0
"@januszewskai @Benjamin_Ole \""Wałek\"". Tylko to mogłoby wskazywać na program śledczy,",0
@jaceksta a co powiesz o Lechu i Reissie ?,0
@bukarolbu @miguelaragna @KolorHistorii To Pana robota? Gratuluję :-),0
"@grzegorz205 Musisz mnie dodać do obserwowanych, żebym mógł wysłać DM.",0
"@sawicki_tomek Chyba mógł, zawiesinka i to gdzieś na piąty metr.",0
@zmacu_ Bo w FMa gra się w 2D :),0
@J_Krecidlo @przeglad czyli jednak za 9 mln go wykupili ?,0
"@Policja_KSP Już dawno straciliście wiarygodność, więc wasze tłumaczenia nikogo nie ruszają",0
@page_404found Następny mam w piątek :) teraz trzymam kciuki za Ciebie,0
@Matt_VaranN7 @matysiakd jak był w Wiśle to był co chwile wyśmiewany a teraz nagle by go chcieli 😂,0
@Jakub25538824 @HeelPiTeRo To chyba ja tak powinienem zareagować 😉,0
@daria_utf Daria jak się karnego niestrzela w takim momencie to trza przełknąć gorycz porażki,0
@ElaKonAna @MarekPast @julia3302 Kura ma jeden zwój mózgowy. Ta osoba ma dwa.,1
@HeelPiTeRo @Jagiellonia1920 @RioAve_FC Jak dla mnie to możesz mieć #AVEJAGA,0
@Patryk_CK @ZuchZawadiaka @mogiel90 a korona jak tam w pucharach ? A no tak nigdy nie przegraliście tam meczu,0
"#UstawaDegradacyjna przyjeta! NIECH ZYJE WOLNA POLSKA, PRECZ Z KOMUNA 🇵🇱",0
"RT @michalmarecik: #UstawaDegradacyjna przyjeta! NIECH ZYJE WOLNA POLSKA, PRECZ Z KOMUNA 🇵🇱",0
"@m_placzkowska IMO niepotrzebnie naklejali do prezentacji. Grają przecież jeszcze w pucharach, tam ich nie muszą mieć.",0
@Jakub25538824 I cały czas pracuje z tym zespołem,0
@ogorkowazryzem Wniosek do dalszej obserwacji wszystko mówi za siebie: do dziś my kibice go obserwujemy ale w tv ;),0
@CesarzowaIwona Uuuuu! Nie o take cycki chodziło😂😂😂😂😂😂😂,0
@matysiakd @Radeklaskawiec @artur_sekunda @Jootpe udajesz informatora a takiej rzeczy nie wiedziałeś...,0
"Wczoraj dostaliśmy z NFZ pompę insulinowa cena 12800, pierwszy pompa była od WOŚP, nie było refundacja w 2007r  kosztowała 12000 tyś",0
"@R_A_Ziemkiewicz Ratuj Alfiego, myślałem że jesteś już w Calais i zamierzasz wplaw przepłnać  kanał #superbohater",0
Nie mam pociagu do Bydgoszczy jestem: zszokowana,0
"@DariuszMatecki @R_A_Ziemkiewicz @trzaskowski_ @KoLiber_org Faszyzujący ultras, plujący jadem, zajebał bym mu kopa w dupę najchętniej",1
"@wkop18_w @R_A_Ziemkiewicz @KrystPawlowicz Zero bezwzgledne- -273,15 stopni celsjusza juz nizej umiejscowic sie nie da",0
"@KasiakMarek Te były bardzo grzeczne i dobrze wychowane, ale natury dzieci się nie okiełzna. Zbyt wielka ciekawość świata ;-)",0
@Szpro @ptruchlewski @pol_llonch Ngolo Kante :D gabaryty chyba podobne :),0
@DamianDukat Panie Damianie na derbach piwo będzie??  Czy mecz podwyższonego ryzyka?,0
Coś sobie sprawdzam. Scrollujcie dalej.,0
Jaki dramatyzm w tych barwach szczęścia,0
@SKWK1906  ile Wisły do wawy?,0
@pijawor Wisła szukała lewego obrońcy ? Ciekawe kiedy @zzyzynski @BL_1916,0
"@domidlugosz Splunęłam 3 razy przez lewe ramię, zagryzłam węglem posmarowanym czosnkiem i rzuciłam w kąt.",0
@MalgorzataW5 Co za determinacja!!😁😁 Tylko kobieta może być tak zdetetminowana jesli chodzi o inną kobietę😁😁😁😁,0
"@MalejonekDarek @grzebanach Super babcia. Całe szczęście, że nie było wtedy Kempy, bo by pojechała pomóc im na miejscu.",0
"@jakubiak_marek Boję się Pana, skrajnie zidealizowany, teraz na bogs po mordzie się poobijać, limo pod oczami to chluba",1
@MateuszGruzla @AndrzejDuda Wy budujecie wyłącznie kapitał polityczny. Wyłącznie.,0
"@JustaBlaszczyk ale pomyśl jaki to marketingowy strzał w \""10\"". Rok temu \""kibice\"" kupowali nowe koszulki i szaliki a teraz znowu muszą kupić",0
@cwiakala W reprezentacji powinni grać gracze w formie a nie za zasługi jak trener preferuje zasługi to wynik zasłużony 4-0,0
@sauc_t Tylko w przypadku Ronaldo. Innego zawodnika by nazwano idiotą :),0
"@wojteczek73 To wypadałoby, żeby to potwierdzał np. w takiej Miedzi Legnica, gdzie wiosną w większości meczów zaczynał na ławce.",0
@TDanisz chodzi o rzetelność i artykuły nt mojego klubu a przede wszystkim kibiców,0
@skorps23 Bardzo nie lubię długich spodni,0
No Self-Control feat. Sid Le Rock wykonawcy Metope\nhttps://t.co/m9jp2San1Q,0
Poisonous Darts wykonawcy Ghostface Killah\nhttps://t.co/ne5G2qn3OE,0
@JustaBlaszczyk nie ładnie się cieszyć z cudzego nieszczęścia hehe :),0
@CANALPLUS_SPORT @forumwisla_pl  a czy spalony przy bramce Nikolicia był to nie pokazali...,0
@Wixi93 przydałoby się bo po przyjsciu kolumbijczyków szanse na gre będą praktycznie zerowe a w tym wieku powinien grać jak najwięcej,0
"@niegrzeczny_zen Co będziesz rozkminiał, stan zastany",0
@BergNieWracaj w Bielsku i Szczecinie już była ta akcja :),0
"@arekpisarski @XKubiak Chuj nie ważne, 3 razy przeczytałem i kurwa to samo, mogłeś innych argumentów użyć dla takich jak ja",1
