TEXT,GENERAL TAG,SPECIFIC TAG,CATEGORIES,PHRASES
"@hug_me_justin_b Taak, kiedyś była jakaś strona fakultety czy coś tam dlatego zgłupiałam",0,0,,
"@tvp_info @DeraAndrzej @prezydentpl @AndrzejDuda Jak można być dumnym z osoby, która notorycznie łamie konstytucję na którą przysięgał?",0,0,,
"@JacekKarnowski Ale tu chodzi o inny punkt widzenia, idz w tym kierunku",0,0,,
Prawo przyciągania działa czy nie??,0,0,,
"@andrzejakub @kopik1985 @Kardon1986_2 @Chmielevsky10 @daria_utf @panmateoo @HeelPiTeRo Nie realizacja jest tu problemem, już nie róbmy jaj.",0,0,,
@kibic_999 @sawicki_tomek @kubacimoszko Zgadzam się. Dlatego byłem za obnizeniem wieku CLJ.,0,0,,
"Pierwszy ban, historyczny tego smrodu nie zniosę @KrystPawlowicz",0,0,,
"@filipmfn Skonczmy udawać, że to co mówi Jose Mourinho, ma jakiekolwiek znaczenie. 😛",0,0,,
@HeelPiTeRo Na NC+ to jest z półtorej minuty 😂,0,0,,
"@Sorbifer2 całkiem spora torebka słonecznika, w centrum Warszawy, kosztuje dokładnie 1zł. Słownie: 1 zł.",0,0,,
Wyglądasz jakbyś codziennie pił - świadoma  opłata za wieczory,1,1,atk,wyglądasz jakbyś codziennie pił
@MiBiBialonski Ty drzemałeś jak się uczyłeś przepisów gry w piłkę nożną.,0,0,,
Ale bym się Coli napiła o jezu,0,0,,
Prędzej sam na raka trzustki zejdę niż Jarkacz,0,0,,
"@hug_me_justin_b No teraz tak sobie myśle ze mogą mieć problem z dojazdami czy coś, ale marudzą akurat ci co mieszkają na miejscu xd",0,0,,
@marcinkrakwoj92 W Holandii oprócz czołowych klubów nie ma dużej kasy.,0,0,,
"@bogdan607 Trochę kalkulatorem, bo mam kiepski telefon, ale coś tam widać 😉",0,0,,
Poszłabym sobie do liceum jeszcze raz,0,0,,
@Adam_Kotleszka No rzeczywiście 24 miliony to bardzo mało.,0,0,,
@MarcinhoSE7EN to czemu tak często zmieniacie trenerów ?:) @ruciu007 @RafaSzlaga @FutsalEkstra,0,0,,
"@Zajcevv @s_staszewski @LegiaWarszawa To nie ja się jaram, że ktoś coś pokazuje na palcach.",0,0,,
"Dzień dobry, fajny mam dzisiaj dzień!!",0,0,,
@90minut_pl Z takimi zawodnikami nie da się osiągać lepszych wyników.,0,0,,
"@pisorgpl @TomaszPoreba @tvn24 Jak narazie widać tylko to, że wasz interes jest najważniejszy. Banda złodziei i hipokrytów.",1,2,"atk, atk",banda złodziei i hipokrytów
@Gasiuk_Pihowicz Bardzo dobre rozwiązanie👌Sieje Pani Poseł tylko zamęt.,1,2,atk,sieje pani poseł tylko zamęt
RT @nefernefer35: @Gasiuk_Pihowicz Bardzo dobre rozwiązanie👌Sieje Pani Poseł tylko zamęt.,1,2,szy,sieje pani poseł tylko zamęt
@SebastianCzesak @WislaKrakowSA jaki klepnięty ?! Przyjechał negocjować,0,0,,
@PilkoWracaj @zapinamypasy Na weszło przecież to samo :),0,0,,
@KatarzynaPawlak Stalin się w grobie przewraca,0,0,,
"@Angie777W eksport do Niemiec 58 import 48 mld to kurwa kto tu jest platnikiem netto: meble, okna, transport, żywność",0,0,wul,kurwa
@Immanuela_Kant @AdamNieznaj_2 A przecież to PiS  podobno szerzy  mowę nienawiści. A Kod i ORP miłość bliźniego. Ja pi...le co za obłęd.,1,2,szy,pis podobno szerzy mowę nienawiści
"@andrzejakub @Kardon1986_2 No tak. Dlatego gra w Australii, a nie we Włoszech.",0,0,,
"Dziadek: \n- Robię porządek na dysku, są tu Twoje stare dokumenty. Potrzebujesz czy usunąć?\n- A jakie?\n- Np. \""Klasóweczka z mszaków\"" z 2001 😂",0,0,,
@niegrzeczny_zen To przecież czerw. One szukają melanżu,0,0,,
❤️ Gintrowski do wierszy Herberta [*]\n\nhttps://t.co/0q4pYAqHLZ,0,0,,
"@MWszechpolska A co on bierze, że ma wizje?",0,0,,
"@h_demboveac Bo pan Massimo jest znany z olewania niektórych rzeczy, na przykład murawy 😜",0,0,,
"@DaveZielinskii Hola hola, nie tak szybko, najpierw poproszę ofertę za usunięcie zawodników Pogoni z mojego @UstawLige. 😁",0,0,,
@R_A_Ziemkiewicz Ty parchu od heheszków z zagłady,1,2,atk,ty parchu
Mój ulubiony dialog 😎\n- Co dziś będziesz robiła?\n- Nic.\n- Wczoraj nic nie robiłaś.\n- JESZCZE NIE SKOŃCZYŁAM.,0,0,,
"Moim zdaniem sytuacja z Pavonem nie na VAR i typowe 50/50. Kontakt jest, ale nie każdy kontakt to ewidentny faul.",0,0,,
"@pisorgpl zjeby mówią że nie chodziło fizycznie o gotówkę, kurwa zero godności",1,2,wul,"zjeby, kurwa"
na złamane serce najlepsza wódeczka,0,0,,
"@S_Wikariak zapuść grzywkę. Niech nonszalancko opada na brew, a część kosmyków filuternie łaskocze płatek ucha.",0,0,,
"Na takiego @pkukiz to bym sagłosował, a on teraz wymięka",0,0,,
"@R_A_Ziemkiewicz Ale ty pierdolisz, i tak codziennie",1,2,atk,ale ty pierdolisz
"@klosek1906 Uważam, że gdyby to Cuesta zawalił mecz to by Kiko nie zmienił bramkarza. Wg mnie obaj bramkarze słabi.",0,0,,
"@sirtimon90 Pamiętaj, że nie ma czegoś takiego, jak 'wtopa PZPN' 😁 To pogoda jest taka, jaka być nie powinna.",0,0,,
"@GarbusekKonik na tyle leżał kocyk, może to go skusiło 😉",0,0,,
"@MalgorzataW5 I krotkie przypommienie tabliczki mnozenia:\n2*5=10\n1*10=10\n2,5*4=10\n3*7=21",0,0,,
@DolinaRoztoki Piwo jest w rękach Palikota,0,0,,
@Piechocinski Mateo uważa  @MorawieckiM że  wina leży po stronie gadzinowych mediów,0,0,,
@mzietara7 nie wiem gdzie idziesz ale idę z Tobą :),0,0,,
"Kraków - Majchrowski 64,6 %\nGdańsk - Adamowicz 64.7%\nKielce - Wenta 64% \n#KO 👍✌️\n#CzasDecyzji",0,0,,
"RT @T_Stanislawski: Kraków - Majchrowski 64,6 %\nGdańsk - Adamowicz 64.7%\nKielce - Wenta 64% \n#KO 👍✌️\n#CzasDecyzji",0,0,,
@AnnaKargul1 @tterlikowski Każdy komentarz Terlikowskiego to idiotyzm delikatnie mówiąc.,1,2,szy,
@Kasiek_KK @ko_mar8 @survi777 niewiesz co tracisz :D ja wszystkie zwierzaki uwielbiam :),0,0,,
@arichanxl Płaci się za niezdany przedmiot,0,0,,
"@DawidWildstein TW Wolfgang, TW Faraon, TW Rycerz,TW Balbina, TW Michał",0,0,,
@MalaEmiEMI Emi  Ciebie nie da się zapomnieć😁😁😁😁,0,0,,
@ACielczyk ja sie bardziej dziwilem niskiej frekwencji na futsalu.To też był niszowy sport ale przynajmniej podobny do piłki nożnej :),0,0,,
@KurierTarnowski @Jaroslaw_Gowin @cnkopernik Nakarmcie go bo mu do pierwszego nie starcza.,1,2,"pry, szy",nakarmcie go
"@DzSisko @Kardon1986_2 @adamlajewski @kubacimoszko Nie, nie muszą. I tak zazwyczaj wychodzi na jego.",0,0,,
@TylakP @PilkoWracaj Jeśli wg ciebie tak się zachowuje normalna osoba to też nim jesteś. Pozdrawiam.,0,0,,
@C3krk @Bogo136 ja gram sezony bo lubie grac prawdziwymi składami i każdy mecz gram inną drużyną :),0,0,,
@TSmokowski Najważniejsze dla L niestracic bramki jak stracą pierwsi bramkę to koniec marzeń. Wiec  o dziwo L niemoze rzucić się na hurrrra,0,0,,
"Z całym szacunkiem dla Kuby, ale to wygląda, jakby mu wujek kadrą chciał rytm meczowy przywrócić.",0,0,,
"Bierz chłopie, śmierdzi jak mówisz na kilometr",1,1,,
"@Angie777W @RadioMaryja @pisorgpl Cios w leb może tylko wyleczyć, taki aż zaboli",1,1,szy,cios w łeb może tylko wyleczyć
@MalgorzataW5 Pomyślę. Jeszcze się zastanowię.Nie pali się😁😁,0,0,,
"@Kardon1986_2 Asystentem? Jeśli chodzi Ci o to, że stoi przy linii i tylko czeka na to, co zrobi Messi, to ok.",0,0,,
"@niegrzeczny_zen @olkocino Wiesz jak sie walczy z teoretycznym rzadem o podwyżki, zapytaj sie sam",0,0,,
"Psychopaci słuchają \""Lose Yourself\"" Eminema. Tak właśnie myślałem 😎😛\nhttps://t.co/gR9sIaJPZy",1,2,szy,psychopaci słuchają
@zmijeczkaa Chcesz być elektrykiem na Wiśle ? :),0,0,,
@tvp_info Czy wy debile rozumiecie co publikujecie?,1,2,atk,czy wy debile
@MalgorzataW5 @tvn24 Jeśli ustawka to byłaby to prowokacja raczej,0,0,,
@R_A_Ziemkiewicz Tak jak komendanci mikicji  od Stachowiaka?,0,0,,
@Polsport @ArielBorys4 @przeglad Boguski coś o tym wie,0,0,,
"@SzkicownikPolit nie wiem, ale coś co przeszło ekspresową ewolucję. Najpierw chodziło na 4 nogach, potem na 3, i w końcu na dwóch.",0,0,,
@sikorskiradek PiSPolska - jedno wielkie pasmo kompromitacji.,0,0,,
@maciejluczak 2 mln euro odszkodowania dostanie związek.,0,0,,
nie mam seriali do oglądania,0,0,,
w tym semestrze znowu będę mieć prawo,0,0,,
Co za połowa Bezjaka. Fiu fiu...,0,0,,
@lis_tomasz Nie największą konpromitacją w powojennej historii to był Pana udział w obalaniu Premiera Olszewskiego. #NocnaZmianaPamiętamy,1,2,atk,
RT @andrew_labudzki: @lis_tomasz Nie największą konpromitacją w powojennej historii to był Pana udział w obalaniu Premiera Olszewskiego. #N…,1,2,atk,
@AGozdyra A co na to bankster od frankowiczów @MorawieckiM o wydatkach MON,0,0,,
@WonderW92953815 Witaj Wonder!😁😁😁Czyżby kobieca zazdrość po wczorajszym zdjęciu?😁😁😁😁😀😀😀,1,1,,
@cookiesfrommilk Aaaa myślałam ze gdzies na żywo,0,0,,
"@DawidWildstein Zgadzam się, jest prosta różnica. Popatrz w lustro to zobaczysz dupka.",1,1,atk,popatrz w lustro
@sjastrzebowski Co się uśmiecha na trzecim zdjęciu?,0,0,,
Mamy do czynienia z najgorszym prezydentem RP w historii. Kropka.,0,0,,
RT @TomaszBona: Mamy do czynienia z najgorszym prezydentem RP w historii. Kropka.,0,0,,
@KatowickiSport Ciekawe jak długo wytrzymają bez mówienia źle o Wiśle,0,0,,
@Wixi93 a ktoś mówił że będzie łatwo ? Inne zespoły też będą miały ciężkie mecze.Do ostatniej kolejki będzie walka 💪,0,0,,
"@andrzejakub @Jagiellonia1920 Pewnie chodzi o to, że nie mówisz też \""Tatrów\"" :D",0,0,,
@lis_tomasz A gdzie  Lisie są zagrabione\n\n  z OFE,0,0,,
RT @eugeniusz_kow: @lis_tomasz A gdzie  Lisie są zagrabione\n\n  z OFE,0,0,,
Historia ludzkości to historia głupoty,0,0,,
"Chuj z tym tt, nikt mi nie odpisuje\n16.11.2018 wypierdalam z tąd",0,0,wul,"chuj, wypierdalam"
"@KrystPawlowicz @kontrowersje Profesor od glupoty, jak być głupszym",1,2,szy,profesor od głupoty
"@LesiakJan @tvp_info @AndZyberto @MorawieckiM @prezydentpl Nikt cię nie czyta, za cienki trolek jesteś",1,1,atk,cienki trolek
"@pablopruno Fakturę można otrzymać w Jaga Fan Shopie, jeśli o to chodzi. :)",0,0,,
"@adamlajewski @PiotrWolosik @JagielloniaNet @UnidosAgency Piotrek pytał, czy się Ivan do tego tematu odnosił.",1,1,,
"@WojciechMucha Nie bójmy się określenia \""mit założycielski\""",0,0,,
"@jonash_d Generalnie nie ma już zawodników, którzy tylko w polu karnym czekają, a Cristiano bardzo dużo goli strzela w stylu '9'.",0,0,,
@TwaroTwaro Wiadomo ze najlepiej wygrać pierwszego i mieć awans pewny ale pytam w.przypadku przegranej 3-0 ile musimy zdobyć pkt,0,0,,
@FEwelina Kompaktowy.   5 ras w 1.,0,0,,
Zostałam zaproszona do muzeum X D,0,0,,
@prezydentpl @Lednica2000 @AndrzejDuda Nie zapomnij nakolanników karykaturo prezydenta.,1,2,"atk, szy",karykaturo prezydenta
@JaNeK_4 to teraz pytanie czy Magiera robi odprawy po polsku i angielsku ?,0,0,,
@Kustosz16 @WeszloCom Hehe Cracovia dzis nieznaczy nic w Krakowie ale nawet jak coś znaczyla to i tak miała kompleks Wisły.,1,2,szy,kompleks wisły
"@arekpisarski @XKubiak Ale tą są chamy bez traktorów, pisdzielstwo z miasta, cham jebany od marketingu końmi chce się zajmować,",1,1,"atk, wul","chamy, jebany"
"@daria_utf Szanujmy się tam ani niebylo zaladku do podyktowania karnego, Jaga to nie legia by o nic mieć pretensje do sędziego",0,0,,
"@Marcin_Serocki Jeśli chodzi Ci o mecz z Kolumbią, to tak.",0,0,,
@JaNeK_4 @pijawor @MKSCracoviaSSA przecież dał z siebie wszystko wg trenera,0,0,,
@mzietara7 myślałem że wszyscy kibice Realu kochają Ronaldo :) @marcini,0,0,,
"@AndrzejZarycki tylko żebyśmy się nie \""wzmocnili\"" Smudą...",0,0,,
"@MiBiBialonski @MKSCracoviaSSA Czyli nie będzie ich na meczu ze Śląskiem, bo są na hokeju.",0,0,,
@GadowskiWitold I jeszcze 5* Mariotta dla Kempy,0,0,,
"@IzabelaKudela1 @jacsuty @SlawekNeumann Widzę, że o debili tu nie problem. Co drugi prawy za  takiego robi.",1,1,szy,o debili tu nie problem
@HomoMediaevalis @napalonywikary Ale od Turka czy takiego udawanego?,0,0,,
"Kuzynka dała mi unfollow na instagramie, o ty zła kobieto",0,0,,
@ZofiaGuba @Alicja_Maria8 @inna_beczka @Kom_Spoleczny @BeataSzydlo Patrząc na polską prawicę jest się od kogo uczyć,0,0,szy,
"@RobertBonkowski I to będzie dobre, że 21-latek będzie rywalizował jedynie z 18-latkiem?",0,0,,
@BielskiJon @modliszka30 @krzysztofbosak Ok to kończymy twoja historié w tym miejscu,0,0,,
"Lubnauer: PiS już się zbliża, już puka do naszych drzwi ale zapomniała, że ciąg dalszy jest taki: pobiegnę go przywitać z radości serce drży",1,2,szy,
@StarlightMaddie Moja katechetka była lesba XDD,1,1,,
"@WojciechMucha już nie śpię, możesz zadzwonić.",0,0,,
"Swoją drogą to ciekawe jak można nie mieć żadnych wątpliwości, pisdzielce to geniusze",1,2,szy,pisdzielce to geniusze
@tom_ur nie jestem fanem bundesligi więc niech mnie Pan nie wyśmieje.Dlaczego Schubert odchodzi ?,0,0,,
Jak można robić unf spree,0,0,,
"Co tak wyje w tle to @R_A_Ziemkiewicz @sjastrzebowski @tterlikowski wyciszyć, w końcu mnie olśniło",0,0,,
@JustaBlaszczyk Szkoda że nie pokazała tego w tym sezonie,0,0,,
"@PremierRP @MorawieckiM Ciekawy jestem kto będzie tym pierwszym, który, przy kolejnym wypowiedzianym kłamstwie da Ci po prostu w mordę.",1,2,szy,
@RadioMaryja @SasinJacek Bojówek? To teraz tak nazywacie niepisowska cześć społeczeństwa? To ja was będę nazywał #bandaskurwysynowizlodziei,1,2,szy,to ja was będę nazywał #bandaskurwysynowizlodziei
@Gasiuk_Pihowicz Przykładnie ukarać i obciążyć kosztami odnowy elewacji..,0,0,,
RT @dziduch_ryszard: @Gasiuk_Pihowicz Przykładnie ukarać i obciążyć kosztami odnowy elewacji..,0,0,,
"@PlichtaMarek @SasinJacek O, widzę, że się goliłeś porozmawiałeś z lustrem😀",0,0,,
@dankos33 @football_roots @PiotrWolosik Powrotu z wypożyczenia akurat nie rozpatruję jako transferu :),0,0,,
@Lueairty Dlaczego nikt nie mówi o „Witches of East End”? Kocham mocniutko,0,0,,
"Tak się zastanawiam,a może było by lepiej dla wszystkich gdybyśmy ma ten Mundial nie pojechali.",0,0,,
"@Cenckiewicz Wszystko zostaje, tylko czeka na nową półkę 😄",0,0,,
"@szykom89 Obluda to brak wzmożenia gdy giną dzieci uchodźców. Ilu się utopiło 200,300?",0,0,,
Zaczęłam oglądać film i mówię: o fajny nawet a tu bum reklama,0,0,,
"@HomoMediaevalis Czekam, udziela mi się twój nastrój, czekam na info z pierwszej ręki",0,0,,
@Makuszewski Zobaczymy. Wszystko od razu niego zalezy. Miejsc w skladzie jest 11,0,0,,
@JustaBlaszczyk a coś dzisiaj zrobił że inni się jarają ? Bo ja nie w temacie :),0,0,,
@Pat_Zakrzewski_ @heronimaa @Puter1916 @forumwisla_pl nawet jak dopłacicie to go nie chcemy :),0,0,,
"@Adamo_Jag Nie chce mi się wierzyć, ze Kostia po to podpisywał tam na 3 lata, żeby zgodzić się na rozwiązanie po roku.",0,0,,
"@kibic_999 @PolandLFC Wiadomo, a na Wyspach Owczych rodzą się wirtuozi.",0,0,,
@MichalTrelaBlog Śledze wielu legionistów i jakoś nie widziałem żeby byli podjarani tym transferem,0,0,,
@MagdaLunaBella Ciekawe w jaki sposób Nurowska okazuje panu profesorowi swoje poddaństwo. Pachnie mi tu sexem oralnym.😁😁😁😁,1,1,"pry, szy",pachnie mi tu sexem oralnym
Czy mogę pracować w szalone sukni ślubnych proszę,0,0,,
Ale wspaniały prezent zrobiliście Babci tymi życzeniami. Wzruszenie: high-level. Mam was wszystkich od niej przytulić 🤗,0,0,,
@MikeGrzesik91 chyba jednak nielogiczne skoro napisałeś że podpisał kontrakt a później ze mną dyskutowałeś że to realne,0,0,,
@daria_utf Zgadza się ale my takich sytuacji jak wasz swider mieliśmy przynajmniej 3,0,0,,
#dividetourwarsaw i need to know CO Z AKCJA KTÓRA WŁAŚNIE POWINNA IŚĆ NAM ZAJEBISCIE,0,0,,
RT @illmeetmendes: #dividetourwarsaw i need to know CO Z AKCJA KTÓRA WŁAŚNIE POWINNA IŚĆ NAM ZAJEBISCIE,0,0,,
@konmar92 Lepiej powiedz co z tymi chuliganami,0,0,,
@PremierRP @MorawieckiM Zacząłeś robić za prymasa pajacu?,1,2,atk,pajacu
"jestem nowa i szukam aktywnych mutualsików🥰\nnie mam żadnych wymagań,chciałabym poznać miłe osóbki\nrt+follow-\u0026gt; fback\n#listopadowefollowspree",0,0,,
"RT @snatchedhoney: jestem nowa i szukam aktywnych mutualsików🥰\nnie mam żadnych wymagań,chciałabym poznać miłe osóbki\nrt+follow-\u0026gt; fback\n#lis…",0,0,,
@bart_ozog Ale pomijana w czym ?,0,0,,
"@R_A_Ziemkiewicz Popyt podaż, ale kur wie lepiej",1,2,wul,kur 
Jagiellonia jako jedyna w Ekstraklasie w tym roku kalendarzowym wywalczyła dotąd 16 zwycięstw oraz 50 punktów.,0,0,,
@klosek1906 @MichalTrelaBlog No to będzie wtedy walkower.,0,0,,
@MarcinhoSE7EN @D3vilofficial więcej ludzi kojarzy Ronnie O'Sullivana niż jakiegokolwiek futsalowca.Taka prawda.,0,0,,
@daria_utf @Jagiellonia1920 Są trunki 40% gdzie przy minus 30 mi na meczu niebedzie zimno 😀,0,0,,
@Despa05futsal widze że byliście bezlitośni dla przeciwnika :),0,0,,
"Biało-Czerwoni brawo, brawo, brawo! Zbigniew Boniek i Adam Nawałka - wyrazy szacunku. Robert Lewandowski - wielkie podziękowania! 😁😝😎",0,0,,
"RT @AndrzejDuda: Biało-Czerwoni brawo, brawo, brawo! Zbigniew Boniek i Adam Nawałka - wyrazy szacunku. Robert Lewandowski - wielkie podzięk…",0,0,,
@DBallsbuddy Kurde myślałam ze ten koleś koło niego ma blond brodę 😂😂😂,0,0,,
"@PiotrSobociski I to jest wielki wyczyn, bez wątpienia.",0,0,,
@Kwazir @Tysol Przeczytaj swój post i będziesz wiedział dlaczego masz 4 obserwujacych.,0,0,,
@OneHoeDown @xwalchuckx Nie no. Pazdan po prostu wygląda źle i brak Glika nie ma tu nic do rzeczy. Kamil nie wybiłby na czas piłki za MP.,0,0,,
"@Piettraas No nie będzie. Sezon kończy się w momencie, gdy najstarsi mają ukończone 19 lat, a młodsi będą wciąż mieli 18.",0,0,,
"może wypuścimy szczepiaki zamiast słodziaków a razem z nimi szczepionki, żeby w końcu ludzie przejrzeli na oczy, huh",0,0,szy,może wypuścimy szczepiaki
"@arekpisarski @XKubiak Ja przegiełem w drugą stronę, zaraz powiesz  co mam do marketingu?",0,0,,
@MalgorzataW5 @Platforma_org No jak znajdzie się jakiś uczciwy to nie😁😁😁😁,0,0,,
"@princepolo6 @OkraskaWojciech @BoniekZibi W nożna niemamy w lidze żadnej gwiazdy, w siatkę sporo a na żużlu wszystkie :)",0,0,,
"@abramowiczd @S_Wikariak @Najdrozsza Oho. Tak czułam, że jest zbyt pięknie...",0,0,,
Dzisiejsze zajęcia na uczelni były okropne,0,0,,
@RobertBonkowski @J_Krecidlo To by było zbyt piękne. Dla kibiców Barcelony.,0,0,,
Nie wyobrażam sobie co teraz,0,0,,
"@adorableshai Trust me, gdyby był trochę młodszy i miał trochę więcej kasy to dawno by się jej pozbył bo traktuje ja okropnie",1,1,,
@Exen @donaldtusk Dla Pana @KWyszkowski to nie istotne. On wszystko połączy z Tuskiem. Dla niego to nie problem.,0,0,,
@Arturo19762 @malopolskiONR Chcesz jeszcze coś dodać inteligencie o IQ na poziomie temperatury własnego ciała?,1,1,szy,
@Tysol @KWyszkowski Zebrało się stowarzyszenie sierot po komunie i pierdoli smutki o przeszłości.,1,1,szy,pierdoli smutki o przesżłości
"Broniszewski szkoła Moskala.Gramy w \""10\"" a on zmiany w 90 minucie robi...",0,0,,
"@emmettbrown80 Wygrać seta i mieć spokój. Włosi będą mega spięci, bo nie mają minimalnego marginesu błędu.",0,0,,
"@kgorski6 Okej, chodzi mi o samą decyzje.",0,0,,
Jakość piłkarska w meczu Korona - Śląsk jest ujemna.,0,0,,
@RafalStary Zarząd i kibice powinni dać jasny sygnał ze kiko tu rządzi i będzie rządził a piłkarze jak niebeda grać to nara,0,0,,
@W_Fijalkowski wkurwiają mnie tacy goście jak ten z 10.Faul na kilka meczów zawieszenia a ten rozkłada ręce że nie było faulu... Żałosne,0,0,,
"@wjagoda07 Zieliński gra wyżej, w miejsce Grosika.",0,0,,
"Z rozmowy kwal.\n- Co jest Pańską największą wadą?\n- Szczerość\n- Myślę, że szczerość to bardziej zaleta!\n- Gówno mnie obchodzi, co myślisz.",0,0,,
"RT @rosiu36: Z rozmowy kwal.\n- Co jest Pańską największą wadą?\n- Szczerość\n- Myślę, że szczerość to bardziej zaleta!\n- Gówno mnie obchodzi,…",0,0,,
@ZetWuuEee ponoć miały być powroty dwóch osób... Chyba nie chcesz powiedzieć że Gaszyński i Jankowski wracają...,0,0,,
Jutro tez się chyba wybierzemy,0,0,,
Nie mam czasu nawet usiąść na dupie,0,0,,
"Praca szuka człowieka w Krakowie:  \nPoszukiwana miła, kontaktowa osoba do pracy w butiku odzieżowym jako sprzedawca.  \n\nSzczegoly na priv.",0,0,,
"RT @tomekpasieczny: Praca szuka człowieka w Krakowie:  \nPoszukiwana miła, kontaktowa osoba do pracy w butiku odzieżowym jako sprzedawca.…",0,0,,
"@KrzysiekOrski @RadioKrakow Z Krakowa, ale napisała po angielsku więc taka amerykańska.",0,0,,
@HajRobert Pewnie można dostać kartkę za niesportowe zachowanie.,0,0,,
@JustaBlaszczyk ło jezu ale masz ulubieńca :) ale kiedyś mówiłaś dlaczego :),0,0,,
@pisorgpl @TomaszPoreba @siodma9_pl A wy oczekujecie podległości samorządów partii. To już pamiętamy,0,0,,
@dominikacosic Kurz nie rzuca się w oczy gdy jest wszędzie. #mzf,0,0,,
"@Gasiuk_Pihowicz Jedno udało się totalnej opozycji, większość społeczeństwa jest nimi zmęczona.",0,0,,
"RT @Monika45290333: @Gasiuk_Pihowicz Jedno udało się totalnej opozycji, większość społeczeństwa jest nimi zmęczona.",0,0,,
@JustaBlaszczyk nie ładnie się śmiać z cudzego nieszczęścia! :D,0,0,,
"@kierowniksali świetny warsztat. Ale dopiero dziś zaczęłam, a to 800 stron.",0,0,,
@DJuszczyk @kaszper1906 Mi się wydaje ze niemiecka firma chciała zrobić sobie reklamę na PL rynku za free,0,0,,
@Piettraas Bo samo przejście CLJ na U-18 jest dla wielu kontrowersyjnym pomysłem.,0,0,,
@rafal_futsal @MarcinhoSE7EN @qubamikulski Tak samo ludzi nie interesuje futsal. Taka prawda.,0,0,,
"@wislaportal Jutro możemy szybko zapomnieć o bajce niemiecko-antyWiślackiej. Śpiewając po meczu \""Lidera mamy....\""",0,0,,
@MichalewskiG jeżeli porównujesz zjedzenie kebaba do oplucia sędziego to nie ma o czym rozmawiać,0,0,,
@Lukaszsleszynsk @ko_mar8 Widać nie tylko w tych sprawach jest desperatem skoro nawet o followersów prosi 😂,1,1,,
@OMPkrakow Serio stawiacie kropkę po emotikonce?,0,0,,
@MalaEmiE Głupi gnój nie wie że to się nie sprawdza.Ale za to wróci do niego. @MalaEmiE 👍👍👍👍👍,1,1,atk,gnój
@BSetlak Pazdan celowa czerwona teraz na spokojnie może się przygotowywać do euro 2020,0,0,,
@CesarzowaIwona Jola Pienkowska u cesarzowej to ewentualnie za pokojową.😁😀😀,0,0,,
@HeelPiTeRo @KamilSwir Było przez cały sezon 2016/17 i się nie podobało ;),0,0,,
"@s_staszewski @arekmilik9 @BoniekZibi @polsatsport ależ bomba, normalnie nie moge się pozbierać",0,0,,
"@KrystPawlowicz Gdybyście z najebanymi górnikami z łańcuchami, albo z kibicami w kominiarkach, śmierdzisz z daleka",1,2,wul,najebanymi
"@xwalchuckx Trochę inny przypadek (plotek trochę wcześniej było), ale w sumie racja. Tutaj zawiodła głowa.",0,0,,
"@kingjacobxx69 @signofstars Opowiedz mi to, bo ja się chyba cykam obejrzeć XD",0,0,,
@WonderW92953815 @Krzyszt44003177 @PatrykJaki @trzaskowski_ Hehehehehe! To znaczy jaki? Nie mów że wredny😁😁😁😁😁,0,0,,
@Cenckiewicz @michalrachon Nie udało im się wyrzucić Rachonia to chcą totalsi rozwalić program...oni pójdą na każde świństwo !,0,0,,
RT @BEATA_SO: @Cenckiewicz @michalrachon Nie udało im się wyrzucić Rachonia to chcą totalsi rozwalić program...oni pójdą na każde świństwo !,0,0,,
@FilipLachert @ChopinAirport 19:26 to jest co? Przylot czy wyjście? Wiesz?,0,0,,
@MirekPrzemek Bartków pauzuje w następnym meczu ? Bo wg niektórych źrodel dostal żółtą kartke a wg niektórych nie.,0,0,,
"@napalonywikary @ArturRodawski @D__Tarczynski odblokuj @ArturRodawski w imię Jarkacza, szak to kawał jest kutasa",1,2,wul,kutasa
"@wybranowski W prognozie było, że \""zawieje i zamiecie\""",0,0,,
"@mbork88 @polazas Ty chyba masz frazę \""Zieliński\"" w wyszukiwarce wpisaną i tylko odświeżasz 😁",0,0,,
Jest jakiś świąteczny film Netflixa z Vanessą,0,0,,
@AgaO72 To jest kurwa jak ośmiornica.,0,0,wul,kurwa
"@Gasiuk_Pihowicz @kobuz3 Jedynym zagrożeniem praworządności w Polsce, jest chory wymiar sprawiedliwości i takie postacie jak p. Pihowicz ...",0,0,,
"RT @tomnie323: @Gasiuk_Pihowicz @kobuz3 Jedynym zagrożeniem praworządności w Polsce, jest chory wymiar sprawiedliwości i takie postacie jak…",0,0,,
"@Kardon1986_2 @mateusz_kos A Ty znasz w takim razie mało kibiców Barcelony, bo tu i tu jest dokładnie to samo.",0,0,,
@BergNieWracaj poczytaj co to prawo pierwokupu @wanciak86 @M_Wawrzynowski @BorekMati,0,0,,
@Kasiek_KK @ko_mar8 @MichalMichalak No to musimy ich sprowokować :D,1,1,,
Można ba IP 6s robić gadane indy? W sensie nagrywać ekran,0,0,,
Ledwo do wstałam już jestem zmęczona,0,0,,
"@EmilKot @zmierczi93 @PogonSzczecin I to jest problem, że w Ekstraklasie muszą się uczyć, a nie są do niej gotowi 😉",0,0,,
"Wyścig o Plastusiowego Debila trwa.Walka jest zażarta. Walczą: Piasecki, Wielowiejska,Kidawa-Błońska,Król,Czuchnowski. Kto zwycięży?😁😁😁",1,2,szy,wyścig o plastusiowego debila trwa
